009406|На+утро, я разыск+ал оперуполном+оченного Долб+енко. Предъяв+ил ем+у сво+и бум+аги, +он сказ+ал:
009407|Поз+автракайте, и жд+ите н+а в+ахте. Ор+ужие пр+и в+ас? +Это хорош+о. В стол+овой мн+е д+али ч+аю и б+улки.
009408|К+аши н+е хват+ило, зат+о я получ+ил н+а дор+огу кус+ок с+ала и л+уковицу.
009409|А знак+омый инстр+уктор — отс+ыпал мн+е дес+яток папир+ос. Я просид+ел н+а в+ахте д+о разв+оза конв+ойных бриг+ад.
009410|Днев+ального смен+или +около восьм+и; в изол+яторе б+ыло т+ихо, з+ек отсып+ался п+осле бесс+онной н+очи.
009411|Након+ец я усл+ышал: Заключ+ённый Г+урин, с вещ+ами. Зв+якнули штыр+и в прох+одном корид+оре.
009412|Н+а в+ахту заш+ёл операт+ивник с мо+им подоп+ечным. Распиш+ись — говор+ит. Ор+ужие пр+и теб+е?
009413|З+ек б+ыл в нар+учниках, м+ы в+ышли н+а кр+ыльцо; з+имнее с+олнце ослеп+ило мен+я, рассв+ет наступ+ил внез+апно.
009414|К+ак всегд+а н+а пол+огом бугр+е — черн+ели +избы. Д+ым н+ад кр+ышами подним+ался вертик+ально; я сказ+ал Г+урину:
009415|Н+у пошл+и. +Он б+ыл небольш+ого р+оста, пл+отный, п+од ш+апкой ощущ+алась л+ысина.
009416|Зас+аленная в+атная телогр+ейка блест+ела н+а с+олнце. Я реш+ил н+е жд+ать лесов+оза, а ср+азу идт+и к пере+езду.
009417|Дог+онит н+ас поп+утный тр+актор хорош+о. А н+ет, м+ожно и пешк+ом дойт+и з+а тр+и час+а.
009418|Я н+е зн+ал чт+о дор+ога перекр+ыта в+озле К+ойна.
009419|Поздн+ее в+ыяснилось, чт+о н+очью дв+ое з+еков — угн+али трел+ёвочную маш+ину.
009420|Теп+ерь н+а вс+ех пере+ездах сид+ели операт+ивники. Т+ак м+ы и шл+и — пешк+ом д+о с+амой з+оны.
009421|Т+олько р+аз останов+ились, чт+обы по+есть, я отд+ал Г+урину хл+еб и с+ало.
009422|Т+ем б+олее чт+о с+ало подм+ёрзло, а хл+еб раскрош+ился. Молч+авший д+о +этого з+ек повтор+ял.
009423|В+от т+ак д+ачка — ч+истая, бац+илла! Нач+альник, гужан+емся +от душ+и. Ем+у меш+али нар+учники, +он попрос+ил.
009424|Сбл+очил б+ы манж+еты, +или бо+ишься чт+о винт+а нар+ежу? Л+адно д+умаю, пр+и св+ете н+е оп+асно.
009425|Куд+а ем+у п+о сн+егу беж+ать? Я сн+ял нар+учники, пристегн+ул +их к ремн+ю. Г+урин ср+азу ж+е попрос+ился в уб+орную.
009426|Я сказ+ал — ид+ите в+он туд+а. Пот+ом +он сид+ел з+а куст+ами, а я держ+ал н+а мак+ушке ч+ёрный воркут+инский тре+ух.
009427|Прошл+о мин+ут д+есять, д+аже рук+а уст+ала, вдр+уг з+а мо+ей спин+ой чт+о-т+о хр+устнуло.
009428|Одноврем+енно разд+ался хр+иплый г+олос: П+ошли нач+альник. Я вскоч+ил. Перед+о мн+ой сто+ял улыб+ающийся Г+урин.
009429|Ш+апку +он в+идимо пов+есил н+а к+уст. Н+е стрел+яй зем+еля. Руг+аться б+ыло гл+упо. Г+урин д+ействовал пр+авильно.
009430|Доказ+ал чт+о н+е х+очет беж+ать. М+ог и н+е захот+ел. М+ы в+ышли н+а лежн+ёвку, и б+ез приключ+ений дост+игли з+оны.
009431|В дор+оге я спрос+ил: А чт+о +это з+а представл+ение? З+ек н+е п+онял, я объясн+ил.
009432|В сопровод+иловке говор+ится исполн+итель р+оли Л+енина. Г+урин расхохот+ался.
009433|+Это ст+арая ист+ория нач+альник, был+а у мен+я ещ+ё д+о войн+ы клик+уха Ар+тист.
009434|В см+ысле челов+ек фарт+овый, м+ожет к+ак говор+ится шевел+ить уш+ами. Т+ак и запис+али в д+ело — арт+ист.
009435|П+омню ч+алился я в М+УРе, а сл+едователь ш+утки р+ади и запис+ал.
009436|В граф+у проф+ессия. Д+о ар+еста как+ая +уж т+ам проф+ессия, я с колыб+ели уп+орный в+ор, в ж+изни дн+я н+е прораб+отал.
009437|+Из кс+ивы в кс+иву, вс+е зампол+иты мен+я н+а самод+еятельность подп+исывают. Т+ы ж+е арт+ист. +Эх, встр+етить б+ы так+ого зампол+ита н+а колх+озном р+ынке.
009438|Одн+ако к+ак запис+али, т+ак и по+ехало — арт+ист. Показ+ал б+ы я ем+у сво+ё иск+усство, я спрос+ил.
009439|Чт+о ж+е в+ы б+удете д+елать? Т+ам ж+е н+адо самог+о Л+енина игр+ать. П+о бум+ажке-т+о?
009440|З+апросто. В+аксой пл+ешь отполир+ую, и хор+ош. П+омню жиган+ули м+ы сберк+ассу в К+иеве.
009441|Т+ак я мент+ом переод+елся — сво+и н+е узн+али, Л+енина т+ак Л+енина. Д+ень кант+овки — м+есяц ж+изни.
009442|М+ы подошл+и к в+ахте, и я перед+ал Г+урина старшин+е; з+ек махн+ул рук+ой: Ув+идимся нач+альник, мерс+и з+а д+ачку!
009443|Посл+едние слов+а +он в+ыговорил т+ихо, чт+обы н+е рассл+ышал старшин+а.
009444|В+ыбившись +из гр+афика я безд+ельничал ц+елые с+утки — п+ил вин+о с оруж+ейными мастер+ами.
009445|Проигр+ал +им чет+ыре рубл+я, в б+уру напис+ал п+исьмо род+ителям и бр+ату.
009446|Д+аже собир+ался уйт+и к знак+омой б+арышне в пос+ёлок.
009447|Н+о т+ут подош+ёл днев+альный и сказ+ал чт+о мен+я раз+ыскивает зампол+ит Хур+иев. И я напр+авился в л+енинскую к+омнату.
009448|Хур+иев сид+ел п+од огр+омной к+артой — усть-в+ымского лагп+ункта. Мест+а поб+егов б+ыли отм+ечены флажк+ами.
009449|Прис+аживайтесь сказ+ал зампол+ит — +есть в+ажный разгов+ор: надвиг+аются Окт+ябрьские пр+аздники.
009450|Вчер+а м+ы н+ачали репет+ировать одно+актную пь+есу Кремл+евские зв+езды.
009451|+Автор — т+ут Хур+иев заглян+ул в леж+ащие п+еред н+им бум+аги — Чичельн+ицкий, +Яков Чичельн+ицкий.
009452|Пь+еса ид+ейно зр+елая, рекоменд+ована культ+урным с+ектором УВэД+э. Соб+ытия происх+одят в нач+але двадц+атых год+ов.
009453|Д+ействующих л+иц чет+ыре: Л+енин, Дзерж+инский, чек+ист, Тимоф+ей, и ег+о нев+еста Пол+ина.
009454|Молод+ой чек+ист Тимоф+ей — подда+ётся буржу+азным настро+ениям.
009455|Куп+еческая д+очь Пол+ина — зат+ягивает ег+о в +омут мещ+анства, Дзерж+инский пров+одит с н+им воспит+ательную раб+оту.
009456|С+ам +он неизлеч+имо б+олен, Л+енин насто+ятельно рекоменд+ует ем+у позаб+отиться о сво+ём здор+овье.
009457|Жел+езный Ф+еликс — ок+азывается чт+о произв+одит с+ильное впечатл+ение н+а Тимоф+ея.
009458|В конц+е +он сбр+асывает п+уты ревизион+изма.
009459|З+а н+им р+обко сл+едует куп+еческая д+очь Пол+ина, в заключ+ительной сц+ене — Л+енин обращ+ается к п+ублике.
009460|Т+ут Хур+иев сн+ова зашурш+ал бум+агами. Кт+о +это, чь+и +это счастл+ивые +юные л+ица?
009461|Чь+и +это вес+ёлые блест+ящие глаз+а, неуж+ели +это молод+ёжь семидес+ятых? Зав+идую в+ам посл+анцы б+удущего.
009462|Р+ади в+ас искорен+или буржу+азную н+ечисть, т+ак п+усть ж+е св+етят в+ам, д+ети гряд+ущего, н+аши кремл+ёвские зв+езды, и т+ак д+алее.
009463|+Это для+ в+ас, зажиг+али м+ы п+ервые огоньк+и новостр+оек. А пот+ом, вс+е запев+ают Интернацион+ал.
009464|К+ак говор+ится в ед+ином пор+ыве, чт+о в+ы н+а +это ск+ажете? Ничег+о говор+ю, а чт+о я мог+у сказ+ать?
009465|Серь+ёзная пь+еса. В+ы челов+ек культ+урный образ+ованный, м+ы реш+или привл+ечь в+ас к +этому д+елу.
009466|Я ж+е н+е им+ею отнош+ения к те+атру. А я д+умаете им+ею, и ничег+о, справл+яюсь, н+о б+ез пом+ощника тр+удно.
009467|Арт+исты н+аши с+ами зн+аете, Л+енина игр+ает в+ор с р+опчинской перес+ылки. Пот+омственный щип+ач в зак+оне.
009468|+Есть мн+ение чт+о +он акт+ивно гот+овится к поб+егу; я промолч+ал.
009469|Н+е расск+азывать ж+е б+ыло зампол+иту о происш+ествии в лес+у. Хур+иев продолж+ал.
009470|В р+оли Дзерж+инского — Ц+уриков, п+о кл+ичке Мот+ыль, +из четв+ёртой бриг+ады.
009471|П+о д+елу у нег+о совращ+ение малол+етних, с+орок ш+есть л+ет.
009472|+Есть д+анные чт+о +он планов+ой. В р+оли Тимоф+ея — Г+еша прид+урок +из санч+асти.
009473|Пасс+ивный гомос+ек в р+оли Пол+ины, Т+омка Л+ебедева +из +АХЧ, так+ая б+икса — х+уже з+ечки кор+оче п+ублика ещ+ё т+а.
009474|Возм+ожно употребл+ение нарк+отиков, а т+акже недозв+оленные конт+акты с Л+ебедевой.
009475|+Этой шк+уре л+ишь б+ы в+озле з+еков потер+еться, в+ы мен+я поним+аете? Чег+о ж+е т+ут н+е пон+ять, н+аши л+юди.
009476|Н+у т+ак приступ+айте, очередн+ая репет+иция сег+одня в ш+есть, б+удете ассист+ентом режисс+ёра.
009477|Деж+урства н+а лесопов+але отмен+яются. Капит+ана Т+окарева я предупреж+у, н+е возраж+аю — сказ+ал я.
009478|Приход+ите б+ез дес+яти ш+есть; д+о шест+и я брод+ил по каз+арме.
009479|Дв+а р+аза  мен+я хот+ели куд+а-то посл+ать в сост+аве операт+ивных гр+упп.
009480|Я отвеч+ал чт+о нахож+усь в распоряж+ении ст+аршего лейтен+анта Хур+иева, и мен+я оставл+яли в пок+ое.
009481|Т+олько старш+ина поинтересов+ался: Чт+о т+ам у в+ас з+а дел+а? Пог+анку к юбил+ею завор+ачиваете?
009482|Ст+авим говор+ю — революци+онную пь+есу о Л+енине. С+илами м+естных арт+истов. Зн+аю я в+аших арт+истов.
009483|+Им б+ы л+ишь б+ы н+а тро+их сообраз+ить; +около шест+и я сид+ел в л+енинской к+омнате.
009484|Ч+ерез мин+уту яв+ился Хур+иев с портф+елем. А гд+е л+ичный сост+ав? Прид+ут говор+ю.
009485|Нав+ерное в стол+овой задерж+ались. Т+ут з+ашли Г+еша и Ц+уриков. Ц+урикова я зн+ал п+о раб+оте н+а отд+ельной т+очке.
009486|+Это б+ыл мр+ачный исхуд+авший з+ек, с отврат+ительной прив+ычкой чес+аться. Г+еша раб+отал в санч+асти шныр+ем.
009487|Убир+ал помещ+ение, ход+ил з+а больн+ыми. Кр+ал дл+я пахан+ов табл+етки витам+ины, и лек+арства н+а спирт+у.
009488|Ход+ил +он, ч+уть зам+етно припл+ясывая, повин+уясь как+ому-то неулов+имому р+итму.
009489|Пахан+ы в жил+ой з+оне гон+яли ег+о +от костр+а. Р+овно ш+есть — в+ыговорил Ц+уриков, и н+е сгиб+аясь почес+ал кол+ено.
009490|Г+еша сооруж+ал к+озью н+ожку. Появ+ился Г+урин, б+ез р+обы, в заст+иранной н+ижней сор+очке.
009491|Жар+а сказ+ал +он — ч+истый Ташк+ент, и вообщ+е, н+е з+она а Д+ом культ+уры. Солд+аты н+а в+ы обращ+аются.
009492|И п+айка кл+ёвая, неуж+ели зд+есь быв+ают поб+еги? Бег+ут — отв+етил Хур+иев — сюд+а и отс+юда.
009493|Отс+юда б+ез ул+ыбки — реаг+ировал зампол+ит — а я д+умал с в+оли н+а кич+у.
009494|+Или пр+ямо с капиталист+ических дж+унглей. Пошут+ил и хв+атит — сказ+ал Хур+иев.
009495|Тут появилась Лебедева — в облаке деш+ёвой косметики, и с шестимесячной завивкой.
009496|Он+а был+а в+ольная, н+о с л+агерными ман+ерами, и приблатн+енной р+ечью.
009497|Вообщ+е администрат+ивно-хоз+яйственные раб+отники, ч+ерез м+есяц станов+ились пох+ожими на заключ+ённых.
009498|Д+аже на+ёмные инжен+еры тян+ули п+о ф+ене. Н+е говор+я о солдат+ах. Прист+упим — сказ+ал замполи+т.
009499|Арт+исты дост+али +из карм+анов м+ятые листк+и. Р+оли должн+ы б+ыть в+ыучены к сред+е. Зат+ем Хур+иев подн+ял р+уку.
009500|Довож+у основн+ую м+ысль: центр+альная л+иния пь+есы — борьб+а м+ежду ч+увством и д+олгом.
009501|Тов+арищ Дзерж+инский, пренебрег+ая нед+угом, отда+ёт всег+о себ+я револ+юции.
009502|Тов+арищ Л+енин насто+ятельно рекоменд+ует ем+у по+ехать в +отпуск, Дзерж+инский категор+ически отк+азывается.
009503|Паралл+ельно — развив+ается л+иния Тимоф+ея.
009504|Жив+отное ч+увство к Пол+ине, вр+еменно заслон+яет, +от нег+о миров+ую револ+юцию.
009505|Пол+ина тип+ичная выраз+ительница мелкобуржу+азных настро+ений, т+ипа фарц+овщицы.
009506|Гр+омко спрос+ила Л+ебедева. Н+е перебив+айте, е+е иде+ал мещ+анское благопол+учие.
009507|Тимоф+ей пережив+ает конфл+икт м+ежду ч+увством и д+олгом.
009508|Л+ичный прим+ер Дзерж+инского — ок+азывает н+а +юношу с+ильное мор+альное возд+ействие.
009509|В результ+ате ч+увство д+олга побежд+ает, над+еюсь вс+ё +ясно, прист+упим.
009510|Ит+ак, Дзерж+инский з+а раб+отой, Ц+уриков сад+итесь — п+о л+евую р+уку; зах+одит — Влад+имир Иль+ич.
009511|В рук+ах у нег+о чемод+ан, чемод+ана пок+а н+ет — исп+ользуем футл+яр +от гарм+ошки. Держ+ите, ит+ак, зах+одит Л+енин.
009512|Н+ачали! Г+урин ухмыльн+улся, и б+одро произн+ёс: Здр+асьте, Ф+еликс Эдм+ундович!
009513|+Он в+ыговорил по-л+енински —  здр+асьте. Ц+уриков почес+ал ш+ею, и хм+уро отв+етил:  Здр+авствуйте.
009514|Б+ольше уваж+ения — подсказ+ал зампол+ит. Здр+авствуйте — ч+уть гр+омче произн+ёс Ц+уриков.
009515|Зн+аете Ф+еликс Эдм+ундович, чт+о у мен+я в рук+ах? Чемод+ан Влад+имир Иль+ич. А дл+я чег+о +он в+ы зн+аете?
009516|Отст+авить! — кр+икнул зампол+ит, т+ут говор+ится: Л+енин — с хитр+инкой. Гд+е ж+е хитр+инка? Н+е в+ижу.
009517|Б+удет зав+ерил Г+урин, +он в+ытянул р+уку с футл+яром, и н+агло подмигн+ул Дзерж+инскому.
009518|Отл+ично сказ+ал Хур+иев — продолж+айте. А дл+я чег+о +он в+ы зн+аете? А дл+я чег+о +он в+ы зн+аете?
009519|Пон+ятия н+е им+ею — сказ+ал Ц+уриков. Б+ез х+амства — сн+ова вмеш+ался зампол+ит — пом+ягче.
009520|П+еред в+ами с+ам Л+енин — в+ождь миров+ого пролетари+ата. Пон+ятия н+е им+ею — вс+ё т+ак ж+е хм+уро сказ+ал Ц+уриков.
009521|Уж+е л+учше продолж+айте —  Г+урин сн+ова подмигн+ул, ещ+ё разв+язнее. Чемод+анчик дл+я в+ас, Ф+еликс Эдм+ундович.
009522|Чт+обы в+ы б+атенька, ср+очно по+ехали отдых+ать. Ц+уриков б+ез ус+илий почес+ал лоп+атку.
009523|Н+е мог+у Вл+адимир Иль+ич, контрревол+юция — повс+юду меньшевик+и, эс+еры, буржу+азные лаз+унчики.
009524|Лаз+утчики — поправ+ил Хур+иев — д+альше в+аше здор+овье, Ф+еликс Эдм+ундович, принадлеж+ит револ+юции.
009526|Т+ут неож+иданно разд+ался ж+енский в+опль. Л+ебедева рыд+ала урон+ив г+олову н+а ск+атерть.
009527|В ч+ем д+ело? — н+ервно спрос+ил зампол+ит. Ф+еликса ж+алко — поясн+ила Там+ара — худ+ой +он к+ак гл+ист.
009528|Дистр+офики, к+ак р+аз жив+учие — непри+язненно в+ысказался Г+еша. Перер+ыв! — объяв+ил Хур+иев.
009529|Зат+ем +он поверн+улся к+о мн+е: Н+у к+ак? П+о-м+оему гл+авное схв+ачено.
009530|+Ой — воскл+икнула Л+ебедева — д+о чег+о ж+изненно! К+ак в ск+азке. Ц+уриков +истово почес+ал жив+от.
009531|Пр+и +этом, взгл+яд ег+о затум+анился. Г+еша изуч+ал к+арту поб+егов.
009532|+Это счит+алось подозр+ительным, хот+я к+арта вис+ела откр+ыто; Г+урин разгл+ядывал спорт+ивные к+убки.
009533|Прод+олжим — сказ+ал Хур+иев. Арт+исты потуш+или сигар+еты. Н+а +очереди Тимоф+ей и Пол+ина. Сц+ена в при+ёмной цек+а.
009534|Тимоф+ей — деж+урит у коммуник+атора, вх+одит Пол+ина: Н+ачали! Г+еша с+ел н+а табур+етку и зад+умался.
009535|Л+ебедева шагн+ула к нем+у, обм+ахиваясь р+озовым плат+очком: Тим+оша! А Тим+оша, Тимоф+ей! Зач+ем пришл+а?
009536|+Или д+ома чт+о нел+адно, н+е мог+у я б+ез теб+я, г+олубь сизокр+ылый Тимоф+ей. Ид+и дом+ой П+оля.
009537|Т+ут в+едь н+е изб+а-чит+альня. Л+ебедева сж+ала виск+и кулак+ами, изд+ав тяж+ёлый пронз+ительный р+ёв.
009538|Чуж+ая я теб+е, нем+илая, загуб+ил т+ы мо+и л+учшие г+оды, бр+осил т+ы мен+я одн+у, к+ак в+о п+оле ряб+ину.
009539|Л+ебедева с труд+ом подавл+яла рыд+ания — глаз+а е+ё покрасн+ели, т+ушь стек+ала п+о м+окрым щек+ам.
009540|Тимоф+ей наобор+от — держ+ался почт+и глумл+иво, так+ая +уж раб+ота — цед+ил +он.
009541|У+ехать б+ы н+а кр+ай земл+и — в+ыла Пол+ина; к Вр+ангелю чт+о л+и — настор+аживался Г+еша.
009542|Отл+ично — повтор+ял Хур+иев. Л+ебедева, н+е вып+ячивайте з+ад. Чмых+алов, н+е заслон+яйте геро+иню.
009543|Т+ак я узн+ал Г+ешину фам+илию — Чмых+алов. По+ехали! Вх+одит Дзерж+инский, а молод+ое покол+ение.
009544|Ц+уриков — отк+ашлялся, и хм+уро произн+ёс: А бл+ядь, молод+ое покол+ение.
009545|Чт+о +это з+а слов+а-параз+иты? — вмеш+ался Хур+иев. А молод+ое покол+ение.
009546|Здр+авия жел+аю, Ф+еликс Эдм+ундович — приподн+ялся Г+еша. Т+ы д+олжен смут+иться — подсказ+ал Хур+иев.
009547|Я д+умаю ем+у н+адо вскоч+ить — посов+етовал Г+урин. Г+еша вскоч+ил опрок+инув табур+етку.
009548|Зат+ем +он отд+ал ч+есть прикосн+увшись лад+онью к бр+итому лб+у. Здр+авия жел+аю кр+икнул +он.
009549|Дзерж+инский брезгл+иво пож+ал ем+у р+уку, педер+астов в з+оне н+е люб+или. Ос+обенно пасс+ивных. Динам+ичнее!
009550|попрос+ил Хур+иев, Г+еша заговор+ил быстр+ее, пот+ом ещ+ё быстр+ее, +он тороп+ился, прогл+атывая слов+а.
009551|Н+е зн+аю к+ак б+ыть, Ф+еликс Эдм+ундович. Пол+инка мо+я совс+ем одич+ала — ревн+ует мен+я к сл+ужбе. П+онял?
009552|У Г+еши выход+ило — п+оэл скуч+аю говор+ит. А в+едь любл+ю е+ё. Пол+инку-т+о. Нев+еста он+а мн+е п+оэл?
009553|С+ердцем мо+им завлад+ела по+эл, оп+ять слов+а-параз+иты — закрич+ал Хур+иев — б+удьте вним+ательнее.
009554|Л+ебедева отверн+увшись подкр+ашивала г+убы. Перер+ыв, — объяв+ил зампол+ит — н+а сег+одня дост+аточно.
009555|Ж+аль — сказ+ал Г+урин — у мен+я к+ак р+аз появ+илось вдохнов+ение. Дав+айте подвед+ём ит+оги.
009556|Хур+иев в+ынул блокн+от и продолж+ал: Л+енин б+олее +или м+енее пох+ож н+а челов+ека. Тимоф+ей четв+ёрка с м+инусом.
009557|Пол+ина л+учше ч+ем я д+умал, откров+енно говор+я, а в+от Дзерж+инский — неубед+ителен, +явно неубед+ителен.
009558|П+омните! Дзерж+инский  +это с+овесть револ+юции — р+ыцарь б+ез стр+аха и упр+ёка.
009559|А у в+ас получ+ается как+ой-т+о рецидив+ист. Я постар+аюсь — равнод+ушно зав+ерил Ц+уриков.
009560|Зн+аете чт+о говор+ил Станисл+авский? — продолж+ал Хур+иев — Станисл+авский говор+ил — н+е в+ерю!
009561|+Если арт+ист фальш+ивил, Станисл+авский прерыв+ал репет+ицию и говор+ил — н+е в+ерю.
009562|Т+о ж+е с+амое и мент+ы говор+ят — зам+етил Ц+уриков. Чт+о? — н+е п+онял зампол+ит.
009563|Мент+ы говор+ю, т+о ж+е с+амое повтор+яют!
009564|Н+е в+ерю н+е в+ерю, повяз+али мен+я одн+ажды в Рост+ове, а сл+едователь б+ыл муд+ак.
009565|Н+е забыв+айтесь! — прикр+икнул зампол+ит; и ещ+ё пр+и д+аме — вст+авил Г+урин.
009566|Я в+ам н+е д+ама — пов+ысил г+олос Хур+иев — я офиц+ер регул+ярной +армии.
009567|Я н+е пр+о в+ас — объясн+ил Г+урин — я насч+ёт Л+ебедевой! А-а — сказ+ал Хур+иев, зат+ем +он поверн+улся к+о мн+е.
009568|В сл+едующий р+аз, б+удьте акт+ивнее.
009569|Подгот+овьте в+аши замеч+ания — в+ы челов+ек культ+урный образ+ованный, а сейч+ас м+ожете расход+иться.
009570|Ув+идимся в ср+еду. Чт+о с в+ами? Л+ебедева Там+ара м+елко вздр+агивала, к+омкая плат+очек.
009571|Чт+о так+ое? — спрос+ил Хур+иев; пережив+аю. Отл+ично, +это назыв+ается перевоплощ+ение.
009572|М+ы попрощ+ались и разошл+ись, я провод+ил Г+урина д+о шест+ого бар+ака, н+ам б+ыло п+о дор+оге.
009573|Троп+инку освещ+али ж+ёлтые л+ампочки — н+ад заб+ором, в простр+еливаемом корид+оре, зв+якая цеп+ями б+егали овч+арки.
009574|Неож+иданно Г+урин произн+ёс: Ск+олько ж+е он+и нар+оду передав+или? Кт+о? — н+е п+онял я.
009575|Д+а +эти барб+осы: Л+енин с Дзерж+инским — р+ыцари б+ез стр+аха и укр+опа. Я промолч+ал.
009576|Отк+уда я зн+ал, м+ожно л+и ем+у довер+ять, и вообщ+е, чег+о +это Г+урин т+ак откров+енен с+о мн+ой? З+ек н+е успок+аивался.
009577|У Г+еши чт+о-л+ибо н+а +уровне фарц+овки, н+и одног+о к+ак в+идите м+окрого д+ела, а +эти — Росс+ию в кров+и потоп+или, и ничег+о.
009578|Я в+от наприм+ер, с+ел з+а кр+ажу, Мот+ыль доп+устим п+алку к+инул н+е туд+а. Н+у говор+ю в+ы +уж сл+ишком.
009579|А чег+о т+ам сл+ишком? Он+и-т+о и +есть — с+амая кров+авая беспред+ельщина. Посл+ушайте, зак+ончим +этот разгов+ор.
009580|Год+ится — сказ+ал +он; п+осле +этого б+ыло тр+и +или чет+ыре репет+иции.
009581|Хур+иев горяч+ился, вытир+ал л+об туал+етной бум+агой и крич+ал: Н+е в+ерю, Л+енин пере+игрывает.
009582|Тимоф+ей псих+ованный, Пол+ина в+ертит з+адом, а Дзерж+инский вообщ+е пох+ож н+а банд+ита.
009583|Н+а ког+о ж+е я д+олжен б+ыть пох+ож? — хм+уро спр+ашивал Ц+уриков. Чт+о +есть т+о и +есть.
009584|В+ы чт+о-ниб+удь сл+ышали о перевоплощ+ении? — доп+ытывался Хур+иев. Сл+ышал — неув+еренно отвеч+ал з+ек.
009585|Чт+о ж+е в+ы сл+ышали, н+у пр+осто интер+есно чт+о?
009586|Перевоплощ+ение — объясн+ял з+а Дзерж+инского Г+урин — +это когд+а, сс+ученные в+оры, ид+ут н+а кумовь+ёв раб+отать.
009587|+Или доп+устим, за+игранный фр+айер, а гонош+ится к+ак +урка.
009588|Разгов+орчики! — серд+ился Хур+иев. Л+ебедева, н+е вып+ячивайте ф+орму. Б+ольше д+умайте о содерж+ании.
009589|Б+юсты тряс+утся — ж+аловалась Л+ебедева — и н+оги отек+ают, я когд+а н+ервничаю, всегд+а поправл+яюсь.
009590|А к+ушаю м+ало, твор+ог д+а я+ички, пр+о бац+иллу н+и сл+ова — од+ёргивал е+ё Г+урин.
009591|Дав+айте сует+иться, Г+еша ещ+ё р+аз попр+обуем, ч+увствую в +этот р+аз, жел+езно перевоплощ+усь.
009592|Я стар+ался проявл+ять как+ую-то акт+ивность, н+е зр+я ж+е мен+я в+ычеркнули +из конв+ойного гр+афика.
009593|Л+учше +уж репет+ировать, ч+ем м+ёрзнуть в тайг+е.
009594|Я чт+о-т+о говор+ил, употребл+яя выраж+ения мизансц+ена, сверхзад+ача, публ+ичное один+очество.
009595|Ц+уриков почт+и н+е уч+аствовал в разгов+орах, а +если выск+азывался т+о соверш+енно неож+иданно.
009596|П+омню говор+или о Л+енине, и Ц+уриков вдр+уг сказ+ал: Быв+ает в+ид у челов+ека пох+абный, а елд+а здор+овая.
009597|Т+ипа отд+ельной колбас+ы. Г+урин усмехн+улся: Д+умаешь м+ы ещ+ё п+омним к+ак он+а в+ыглядит, в см+ысле колбас+а?
009598|Разгов+орчики! — серд+ился зампол+ит. Сл+ухи о н+ашем драмкружк+е — распростран+ились п+о л+агерю.
009599|Отнош+ение к пь+есе и вожд+ям револ+юции б+ыло дво+яким. Л+енина в +общем-то почит+али, Дзерж+инского — н+е +очень.
009600|В стол+овой, од+ин нар+ядчик бр+осил Ц+урикову: Наш+ёл т+ы себ+е работ+ёнку. Мот+ыль чек+истом зад+елался.
009601|В отв+ет Ц+уриков м+олча уд+арил ег+о черпак+ом п+о голов+е. Нар+ядчик уп+ал. Ст+ало т+ихо.
009602|Пот+ом угр+юмные в+озчики, с лесопов+ала заяв+или Ц+урикову: Пом+ой черп+ак, н+е в бал+анду ж+е ег+о теп+ерь окун+ать.
009603|Г+ешу т+о и д+ело спр+ашивали: Н+у а т+ы шн+ырь, ког+о представл+яешь Кр+упскую? Н+а чт+о Г+еша реаг+ировал укл+ончиво.
009604|Д+а т+ак, раб+очего пареньк+а в зак+оне, и т+олько. Г+урин с в+ажностью разг+уливал п+о л+агерю.
009605|+Он науч+ился выгов+аривать п+о-л+енински — В+егной дог+огой ид+ёте тов+агищи гецидив+исты.
009606|Пох+ож говор+или з+еки — ч+истое кин+о. Хур+иев с к+аждым дн+ём вс+ё б+ольше н+ервничал.
009607|Г+еша ход+ил вразв+алку, разгов+аривал отр+ывисто, т+о и д+ело поправл+яя несуществ+ующий м+аузер.
009608|Л+ебедева почт+и беспрер+ывно всхл+ипывала, д+аже н+а основн+ой раб+оте.
009609|Он+а попр+авилась т+ак, чт+о уж+е н+е заст+ёгивала м+олнии н+а +импортных кор+ичневых сап+ожках.
009610|Д+аже Ц+уриков — и т+от, слегк+а преобраз+ился. +Им овлад+ело хр+иплое чах+оточное пок+ашливание.
009611|Зат+о +он перест+ал чес+аться; наступ+ил д+ень генер+альной репет+иции, Л+енину прикл+еили б+ороду и ус+ы.
009612|Дл+я +этой ц+ели — б+ыл вр+еменно освобожд+ён +из к+арцера, фальшивомон+етчик — Жур+авский.
009613|У нег+о был+а тв+ёрдая р+ука, и профессион+альный худ+ожественный вк+ус.
009614|Г+урин снач+ала хот+ел отпуст+ить натур+альную б+ороду, н+о +опер сказ+ал чт+о +это запрещен+о реж+имом.
009615|З+а м+есяц д+о спект+акля — арт+истам разреш+или н+е стр+ичься.
009616|Г+урин ост+ался пр+и сво+ей достов+ерной истор+ической л+ысине. Г+еша оказ+ался р+ыжим.
009617|У Ц+урикова образов+ался вполн+е ум+естный — п+егий +ёжик.
009618|Од+ели Л+енина в т+есный гражд+анский кост+юмчик, чт+о соотв+етствовало ж+изненной пр+авде.
009619|Дл+я Г+еши раздоб+ыли у лейтен+анта Р+одичева к+ожаный пидж+ак. Ц+урикову — в+ыделили диагон+альную гимнаст+ёрку.
009620|В д+ень генер+альной репет+иции. Х+уриев стр+ашно н+ервничал, хот+я вс+ем б+ыло зам+етно чт+о результ+атом +он дов+олен.
